region	tenure	age	marital	address	income	ed	employ	retire	gender	reside	tollfree	equip	callcard	wireless	longmon	tollmon	equipmon	cardmon	wiremon	longten	tollten	equipten	cardten	wireten	multline	voice	pager	internet	callid	callwait	forward	confer	ebill	loglong	logtoll	logequi	logcard	logwire	lninc	custcat	churn
3	22	57	1	7	264.000000	1	35	0.000000	1	2	0	0	1	0	3.000000	0.000000	0.000000	6.000000	0.000000	68.350000	0.000000	0.000000	105.000000	0.000000	0	0	0	0	1	0	1	1	0	1.098612			1.791759		5.575949	3	0
2	6	24	0	2	28.000000	1	5	0.000000	0	2	1	0	1	0	4.400000	9.000000	0.000000	28.250000	0.000000	35.100000	57.800000	0.000000	155.000000	0.000000	0	0	0	0	1	1	1	1	0	1.481605	2.197225		3.341093		3.332205	3	1
3	32	23	1	2	26.000000	3	1	0.000000	1	6	1	1	1	0	11.000000	24.000000	31.100000	28.250000	0.000000	325.000000	796.950000	856.200000	880.000000	0.000000	1	1	0	1	1	1	1	1	0	2.397895	3.178054	3.437208	3.341093		3.258097	4	0
1	38	33	0	3	38.000000	4	0	0.000000	0	1	0	1	1	0	10.950000	0.000000	27.200000	12.250000	0.000000	412.800000	0.000000	958.850000	465.000000	0.000000	1	0	0	1	0	0	0	0	1	2.393339		3.303217	2.505526		3.637586	2	0
1	53	35	0	15	59.000000	3	5	0.000000	1	1	1	0	1	0	16.850000	23.250000	0.000000	18.500000	0.000000	888.450000	1250.700000	0.000000	995.000000	0.000000	0	0	1	0	0	1	1	0	0	2.824351	3.146305		2.917771		4.077537	3	0
3	37	76	0	38	117.000000	4	21	0.000000	1	1	0	0	1	0	7.500000	0.000000	0.000000	6.250000	0.000000	273.700000	0.000000	0.000000	230.000000	0.000000	0	0	0	0	0	0	0	0	0	2.014903			1.832581		4.762174	1	0
1	47	35	1	13	70.000000	4	9	0.000000	1	2	1	1	0	1	10.750000	33.000000	47.400000	0.000000	45.850000	551.000000	1556.200000	2138.250000	0.000000	2168.400000	1	1	1	1	1	1	0	1	1	2.374906	3.496508	3.858622		3.825375	4.248495	4	1
3	69	59	0	37	104.000000	2	13	0.000000	0	1	1	0	1	0	16.000000	30.500000	0.000000	13.750000	0.000000	1120.750000	2104.650000	0.000000	925.000000	0.000000	1	1	0	0	1	1	1	1	0	2.772589	3.417727		2.621039		4.644391	3	0
3	63	56	0	17	71.000000	3	18	0.000000	1	1	0	0	1	0	18.400000	0.000000	0.000000	24.750000	0.000000	1162.900000	0.000000	0.000000	1510.000000	0.000000	0	0	0	0	0	0	0	1	0	2.912351			3.208825		4.262680	1	0
1	61	34	1	0	70.000000	3	7	0.000000	1	3	1	1	1	1	18.850000	30.000000	51.950000	18.750000	47.300000	1230.700000	1820.300000	3045.800000	1095.000000	2840.200000	1	1	1	1	1	1	1	1	1	2.936513	3.401197	3.950282	2.931194	3.856510	4.248495	4	1
1	56	38	1	8	56.000000	4	10	0.000000	0	2	1	1	1	1	25.100000	26.750000	44.950000	11.500000	27.400000	1418.350000	1435.250000	2451.850000	645.000000	1553.500000	0	0	1	1	1	1	0	0	1	3.222868	3.286534	3.805551	2.442347	3.310543	4.025352	4	0
3	40	57	1	18	68.000000	1	23	0.000000	0	2	1	0	0	0	13.350000	25.750000	0.000000	0.000000	0.000000	572.400000	987.700000	0.000000	0.000000	0.000000	0	0	0	0	0	1	0	1	0	2.591516	3.248435				4.219508	3	0
2	61	45	0	21	80.000000	2	13	0.000000	1	1	0	0	1	0	18.100000	0.000000	0.000000	35.250000	0.000000	1114.750000	0.000000	0.000000	2200.000000	0.000000	1	0	0	0	0	0	0	0	0	2.895912			3.562466		4.382027	2	0
2	16	26	0	7	21.000000	4	1	0.000000	0	6	1	1	0	1	3.550000	11.000000	44.750000	0.000000	30.800000	56.850000	182.250000	638.550000	0.000000	438.400000	1	1	1	1	0	0	1	0	1	1.266948	2.397895	3.801091		3.427515	3.044522	4	0
2	7	43	0	4	69.000000	3	5	0.000000	1	1	0	0	0	0	4.450000	0.000000	0.000000	0.000000	0.000000	36.850000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.492904					4.234107	1	0
3	20	31	1	10	39.000000	2	3	0.000000	1	2	0	0	0	0	7.750000	0.000000	0.000000	0.000000	0.000000	148.750000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.047693					3.663562	1	0
2	35	38	0	7	90.000000	2	18	0.000000	0	4	1	0	1	0	6.800000	17.750000	0.000000	14.000000	0.000000	245.950000	558.350000	0.000000	425.000000	0.000000	1	0	1	1	0	1	0	0	1	1.916923	2.876386		2.639057		4.499810	2	0
1	60	37	1	12	64.000000	5	1	0.000000	1	2	0	0	1	0	14.850000	0.000000	0.000000	17.500000	0.000000	978.350000	0.000000	0.000000	970.000000	0.000000	1	0	0	0	0	0	0	0	0	2.698000			2.862201		4.158883	2	0
2	47	25	0	2	28.000000	2	6	0.000000	0	1	1	1	1	1	7.750000	19.750000	35.150000	17.000000	31.150000	315.900000	859.600000	1535.050000	770.000000	1448.400000	0	1	1	0	1	1	1	1	1	2.047693	2.983153	3.559625	2.833213	3.438814	3.332205	4	0
2	33	28	1	3	24.000000	2	0	0.000000	1	6	0	0	1	0	7.500000	0.000000	0.000000	15.750000	0.000000	224.250000	0.000000	0.000000	485.000000	0.000000	0	0	0	0	0	0	0	0	1	2.014903			2.756840		3.178054	1	0
3	12	34	0	2	44.000000	2	7	0.000000	0	1	0	0	0	0	4.050000	0.000000	0.000000	0.000000	0.000000	48.850000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.398717					3.784190	1	0
1	10	31	0	0	32.000000	4	7	0.000000	1	2	0	1	0	0	5.400000	0.000000	28.350000	0.000000	0.000000	60.150000	0.000000	253.350000	0.000000	0.000000	1	0	1	1	0	0	0	0	1	1.686399		3.344627			3.465736	2	1
2	69	33	1	9	52.000000	4	9	0.000000	1	3	0	0	1	0	29.950000	0.000000	0.000000	29.000000	0.000000	2142.800000	0.000000	0.000000	1915.000000	0.000000	1	0	0	0	0	0	1	1	0	3.399529			3.367296		3.951244	3	0
1	23	20	0	1	15.000000	3	0	0.000000	1	1	0	0	0	0	7.500000	0.000000	0.000000	0.000000	0.000000	199.650000	0.000000	0.000000	0.000000	0.000000	1	0	0	0	0	0	0	0	0	2.014903					2.708050	2	0
1	53	31	0	10	46.000000	3	6	0.000000	0	2	1	1	1	0	27.100000	18.500000	42.500000	37.500000	0.000000	1408.350000	935.000000	2297.850000	2015.000000	0.000000	1	0	1	1	0	0	0	0	0	3.299534	2.917771	3.749504	3.624341		3.828641	2	0
2	60	57	1	14	107.000000	2	33	0.000000	1	2	1	0	1	1	17.550000	30.750000	0.000000	21.250000	46.700000	1035.200000	1863.150000	0.000000	1245.000000	2640.000000	1	0	1	0	1	1	1	1	0	2.865054	3.425890		3.056357	3.843744	4.672829	3	0
2	33	33	0	7	56.000000	2	11	0.000000	0	1	0	0	1	0	13.450000	0.000000	0.000000	16.000000	0.000000	470.900000	0.000000	0.000000	470.000000	0.000000	0	0	0	0	0	1	0	0	0	2.598979			2.772589		4.025352	1	0
3	67	40	1	21	40.000000	4	7	0.000000	1	4	0	1	1	1	24.350000	0.000000	46.600000	15.250000	37.450000	1585.850000	0.000000	3013.250000	1015.000000	2396.150000	1	1	1	1	1	0	1	0	1	3.192532		3.841601	2.724580	3.623007	3.688879	4	0
3	15	38	1	5	56.000000	3	13	0.000000	0	3	1	0	1	0	5.400000	18.000000	0.000000	15.000000	0.000000	76.750000	274.950000	0.000000	225.000000	0.000000	0	0	0	0	1	1	1	0	0	1.686399	2.890372		2.708050		4.025352	3	0
3	64	31	1	5	46.000000	2	7	0.000000	1	4	0	1	1	1	24.150000	0.000000	34.800000	17.750000	33.200000	1546.550000	0.000000	2214.100000	1115.000000	2148.150000	1	1	0	1	0	0	1	0	1	3.184284		3.549617	2.876386	3.502550	3.828641	2	0
2	46	49	1	13	51.000000	2	21	0.000000	0	2	0	0	1	0	7.250000	0.000000	0.000000	21.750000	0.000000	329.950000	0.000000	0.000000	945.000000	0.000000	0	0	0	0	0	0	0	0	0	1.981001			3.079614		3.931826	1	1
2	72	60	1	33	12.000000	1	20	1.000000	0	3	1	0	1	1	53.750000	68.500000	0.000000	10.250000	43.950000	3776.100000	4938.600000	0.000000	780.000000	3102.200000	1	1	1	0	1	1	1	1	0	3.984344	4.226834		2.327278	3.783053	2.484907	4	0
1	61	43	1	6	34.000000	5	6	0.000000	0	3	1	1	1	1	25.050000	39.000000	56.800000	32.750000	51.000000	1541.900000	2536.100000	3279.900000	1980.000000	3182.650000	1	1	1	1	1	1	1	1	1	3.220874	3.663562	4.039536	3.488903	3.931826	3.526361	4	1
3	54	27	0	3	27.000000	2	6	0.000000	1	5	1	1	1	1	12.400000	35.000000	48.300000	5.750000	43.500000	660.850000	1919.750000	2484.300000	315.000000	2259.800000	1	1	1	1	1	1	0	1	1	2.517696	3.555348	3.877432	1.749200	3.772761	3.295837	4	0
3	28	36	0	3	42.000000	3	7	0.000000	1	1	1	0	1	0	12.900000	28.250000	0.000000	14.000000	0.000000	363.650000	820.150000	0.000000	370.000000	0.000000	0	0	0	1	1	1	1	1	0	2.557227	3.341093		2.639057		3.737670	3	0
2	28	38	0	8	119.000000	5	2	0.000000	0	3	0	1	0	1	5.050000	0.000000	46.900000	0.000000	42.650000	141.950000	0.000000	1262.700000	0.000000	1189.900000	1	1	1	1	0	0	0	1	1	1.619388		3.848018		3.753027	4.779123	4	1
2	32	43	0	13	146.000000	1	27	0.000000	1	1	1	0	1	1	18.300000	33.500000	0.000000	15.500000	17.450000	546.350000	1090.650000	0.000000	510.000000	559.450000	0	0	0	0	1	1	1	1	0	2.906901	3.511545		2.740840	2.859340	4.983607	3	0
2	52	46	0	17	51.000000	2	13	0.000000	1	3	0	0	1	0	12.500000	0.000000	0.000000	15.000000	0.000000	638.700000	0.000000	0.000000	755.000000	0.000000	1	0	0	0	0	0	0	0	0	2.525729			2.708050		3.931826	2	0
1	48	62	0	33	86.000000	1	22	1.000000	1	1	1	1	1	1	16.350000	33.500000	38.950000	18.750000	30.600000	729.300000	1613.600000	1763.100000	920.000000	1408.500000	0	1	0	0	1	1	1	1	1	2.794228	3.511545	3.662279	2.931194	3.421000	4.454347	3	0
3	52	42	1	17	27.000000	3	8	0.000000	1	2	1	0	1	0	19.650000	31.000000	0.000000	19.750000	0.000000	1008.800000	1661.300000	0.000000	1050.000000	0.000000	0	0	0	1	1	1	1	1	0	2.978077	3.433987		2.983153		3.295837	3	0
1	37	43	0	8	38.000000	3	9	0.000000	0	1	0	0	0	0	8.100000	0.000000	0.000000	0.000000	0.000000	289.750000	0.000000	0.000000	0.000000	0.000000	1	0	0	0	0	0	0	0	0	2.091864					3.637586	2	0
1	41	52	0	26	928.000000	3	29	0.000000	0	3	1	0	1	0	7.650000	25.000000	0.000000	13.500000	0.000000	344.000000	1060.650000	0.000000	465.000000	0.000000	0	1	0	0	1	1	1	1	0	2.034706	3.218876		2.602690		6.833032	3	0
2	43	27	1	3	21.000000	2	1	0.000000	1	3	0	0	1	0	12.650000	0.000000	0.000000	16.500000	0.000000	558.850000	0.000000	0.000000	760.000000	0.000000	1	0	0	0	0	0	0	0	0	2.537657			2.803360		3.044522	2	0
3	67	60	0	24	24.000000	1	6	0.000000	1	1	0	0	1	0	25.100000	0.000000	0.000000	21.500000	0.000000	1659.100000	0.000000	0.000000	1530.000000	0.000000	1	1	0	0	0	0	1	1	0	3.222868			3.068053		3.178054	3	0
3	61	52	1	30	91.000000	1	25	0.000000	1	2	0	0	1	0	13.800000	0.000000	0.000000	47.000000	0.000000	840.150000	0.000000	0.000000	2790.000000	0.000000	0	0	0	0	0	0	0	0	0	2.624669			3.850148		4.510860	1	0
3	70	39	1	20	38.000000	2	8	0.000000	1	4	1	0	1	0	30.300000	26.500000	0.000000	51.250000	0.000000	2201.000000	1981.650000	0.000000	3450.000000	0.000000	1	0	0	0	1	0	0	1	0	3.411148	3.277145		3.936716		3.637586	3	0
3	44	32	1	1	96.000000	4	5	0.000000	1	4	1	1	1	1	5.250000	22.000000	61.950000	8.750000	57.800000	213.450000	951.950000	2803.500000	360.000000	2451.600000	1	1	1	1	1	1	1	1	1	1.658228	3.091042	4.126328	2.169054	4.056989	4.564348	4	0
3	46	45	0	12	96.000000	3	17	0.000000	0	1	0	1	1	0	10.950000	0.000000	24.500000	9.750000	0.000000	504.300000	0.000000	1032.750000	410.000000	0.000000	1	0	0	1	0	0	0	0	1	2.393339		3.198673	2.277267		4.564348	2	0
3	39	34	0	2	54.000000	3	5	0.000000	0	1	0	0	1	0	6.500000	0.000000	0.000000	13.250000	0.000000	265.450000	0.000000	0.000000	460.000000	0.000000	0	0	0	0	0	0	0	0	0	1.871802			2.583998		3.988984	1	0
2	39	59	0	20	1668.000000	4	27	0.000000	1	1	1	0	0	0	8.200000	15.000000	0.000000	0.000000	0.000000	303.950000	595.600000	0.000000	0.000000	0.000000	1	1	0	1	1	1	0	0	0	2.104134	2.708050				7.419381	2	0
2	50	29	1	10	53.000000	4	0	0.000000	1	4	1	1	1	1	13.200000	46.000000	53.150000	11.500000	46.400000	593.350000	2412.650000	2499.000000	540.000000	2280.000000	1	1	1	0	1	1	1	1	0	2.580217	3.828641	3.973118	2.442347	3.837299	3.970292	4	0
3	5	31	0	1	21.000000	3	1	0.000000	1	2	0	0	0	0	2.600000	0.000000	0.000000	0.000000	0.000000	16.100000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	1	0.955511					3.044522	1	1
2	10	34	0	1	52.000000	5	3	0.000000	1	1	0	1	0	1	4.300000	0.000000	32.550000	0.000000	25.400000	47.450000	0.000000	332.000000	0.000000	255.700000	1	0	0	1	0	0	0	0	1	1.458615		3.482777		3.234749	3.951244	2	1
1	72	69	0	45	17.000000	3	36	1.000000	1	1	0	0	1	0	38.200000	0.000000	0.000000	28.250000	0.000000	2751.650000	0.000000	0.000000	2005.000000	0.000000	1	0	0	0	0	0	0	0	0	3.642836			3.341093		2.833213	2	0
2	68	60	0	40	262.000000	2	39	0.000000	1	1	0	0	1	0	31.600000	0.000000	0.000000	26.000000	0.000000	2112.250000	0.000000	0.000000	1690.000000	0.000000	1	0	0	0	1	1	1	0	0	3.453157			3.258097		5.568345	3	0
3	58	28	0	5	34.000000	5	1	0.000000	1	1	0	1	1	0	19.900000	0.000000	41.700000	23.750000	0.000000	1144.600000	0.000000	2275.700000	1335.000000	0.000000	1	1	1	1	0	0	0	0	1	2.990720		3.730501	3.167583		3.526361	2	0
3	18	44	1	10	107.000000	1	19	0.000000	1	7	0	0	0	0	2.250000	0.000000	0.000000	0.000000	0.000000	41.800000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0.810930					4.672829	1	0
1	65	45	1	25	67.000000	5	13	0.000000	1	2	1	1	1	0	9.850000	20.750000	27.650000	36.000000	0.000000	671.200000	1391.850000	1729.200000	2305.000000	0.000000	1	0	0	0	0	1	0	1	0	2.287471	3.032546	3.319626	3.583519		4.204693	3	0
3	8	45	0	1	37.000000	4	0	0.000000	0	1	0	1	0	0	4.650000	0.000000	32.050000	0.000000	0.000000	64.450000	0.000000	207.850000	0.000000	0.000000	1	0	0	1	0	0	0	0	1	1.536867		3.467297			3.610918	2	1
2	1	20	0	1	21.000000	2	0	0.000000	1	2	0	1	0	0	0.900000	0.000000	23.850000	0.000000	0.000000	0.900000	0.000000	23.850000	0.000000	0.000000	0	1	1	0	1	0	0	0	1	-0.105361		3.171784			3.044522	1	1
3	42	58	0	7	22.000000	1	4	0.000000	1	1	0	0	0	0	3.600000	0.000000	0.000000	0.000000	0.000000	166.750000	0.000000	0.000000	0.000000	0.000000	1	0	0	0	0	0	0	0	0	1.280934					3.091042	2	0
1	4	25	1	3	71.000000	3	3	0.000000	1	5	0	1	0	0	3.600000	0.000000	28.700000	0.000000	0.000000	14.950000	0.000000	110.150000	0.000000	0.000000	0	1	0	1	0	0	0	0	1	1.280934		3.356897			4.262680	1	0
3	17	35	0	4	77.000000	3	8	0.000000	1	1	1	0	0	0	8.100000	15.000000	0.000000	0.000000	0.000000	144.400000	251.100000	0.000000	0.000000	0.000000	0	0	0	0	1	1	1	0	0	2.091864	2.708050				4.343805	3	0
2	8	24	1	1	18.000000	4	0	0.000000	1	5	1	1	1	1	2.950000	17.000000	39.300000	20.000000	34.300000	16.800000	134.250000	296.700000	165.000000	260.800000	0	1	1	1	1	1	1	1	1	1.081805	2.833213	3.671225	2.995732	3.535145	2.890372	4	1
1	49	37	1	17	50.000000	2	12	0.000000	1	2	0	0	1	0	4.200000	0.000000	0.000000	16.500000	0.000000	243.100000	0.000000	0.000000	800.000000	0.000000	1	0	0	0	0	0	0	0	0	1.435085			2.803360		3.912023	2	0
1	56	46	1	21	33.000000	4	7	0.000000	0	2	0	1	1	0	22.700000	0.000000	32.900000	8.500000	0.000000	1257.400000	0.000000	1846.850000	525.000000	0.000000	1	0	0	1	0	0	0	0	1	3.122365		3.493473	2.140066		3.496508	2	0
1	62	57	1	21	94.000000	1	22	0.000000	0	2	1	0	1	0	11.950000	32.000000	0.000000	53.000000	0.000000	757.600000	1999.950000	0.000000	3250.000000	0.000000	1	0	1	0	1	1	1	1	1	2.480731	3.465736		3.970292		4.543295	4	0
2	42	57	1	25	209.000000	1	40	0.000000	1	4	0	0	1	0	9.450000	0.000000	0.000000	11.000000	0.000000	383.450000	0.000000	0.000000	475.000000	0.000000	0	0	0	0	0	0	0	0	0	2.246015			2.397895		5.342334	1	0
1	13	32	0	7	31.000000	4	5	0.000000	0	2	1	0	1	1	5.050000	35.500000	0.000000	10.500000	23.300000	64.850000	452.300000	0.000000	115.000000	244.300000	0	1	0	0	1	1	1	1	0	1.619388	3.569533		2.351375	3.148453	3.433987	3	0
1	69	46	1	18	66.000000	2	19	0.000000	0	4	0	0	1	0	21.850000	0.000000	0.000000	46.500000	0.000000	1589.100000	0.000000	0.000000	3265.000000	0.000000	1	0	0	0	0	0	0	0	0	3.084201			3.839452		4.189655	2	0
2	45	59	0	14	51.000000	1	15	0.000000	0	2	0	0	1	0	5.950000	0.000000	0.000000	5.250000	0.000000	236.300000	0.000000	0.000000	175.000000	0.000000	0	0	0	0	0	0	0	0	0	1.783391			1.658228		3.931826	1	0
2	66	42	1	18	118.000000	2	20	0.000000	0	2	0	0	1	0	26.800000	0.000000	0.000000	21.750000	0.000000	1774.750000	0.000000	0.000000	1480.000000	0.000000	1	0	0	0	0	0	0	0	0	3.288402			3.079614		4.770685	2	0
2	15	35	0	10	25.000000	2	3	0.000000	0	1	0	1	0	0	4.750000	0.000000	21.400000	0.000000	0.000000	41.400000	0.000000	291.400000	0.000000	0.000000	0	0	0	1	0	0	0	0	1	1.558145		3.063391			3.218876	1	1
1	41	44	1	1	59.000000	3	21	0.000000	1	3	0	1	1	0	12.100000	0.000000	44.900000	24.500000	0.000000	479.950000	0.000000	1853.300000	1005.000000	0.000000	1	1	0	1	0	1	0	0	1	2.493205		3.804438	3.198673		4.077537	2	0
2	11	20	0	1	20.000000	2	0	0.000000	1	1	1	1	1	1	4.750000	23.000000	38.550000	13.500000	42.700000	48.000000	221.350000	427.650000	155.000000	387.950000	0	1	1	1	1	1	1	1	1	1.558145	3.135494	3.651956	2.602690	3.754199	2.995732	4	1
3	45	30	1	0	63.000000	5	4	0.000000	0	4	1	1	1	1	7.100000	40.750000	39.750000	16.500000	50.850000	314.800000	1849.500000	1717.200000	775.000000	2239.650000	1	1	1	1	1	1	1	1	1	1.960095	3.707456	3.682610	2.803360	3.928880	4.143135	4	1
1	52	62	0	23	36.000000	4	17	0.000000	0	1	1	0	1	0	13.350000	18.500000	0.000000	18.500000	0.000000	709.250000	978.850000	0.000000	915.000000	0.000000	0	0	0	0	0	0	0	1	0	2.591516	2.917771		2.917771		3.583519	1	0
1	42	56	0	24	72.000000	4	18	0.000000	1	1	0	1	1	1	8.000000	0.000000	38.500000	20.500000	40.050000	336.900000	0.000000	1573.850000	770.000000	1713.300000	1	1	1	1	1	1	1	1	1	2.079442		3.650658	3.020425	3.690129	4.276666	4	0
2	48	35	0	11	50.000000	1	16	0.000000	0	3	1	0	1	0	12.850000	21.750000	0.000000	17.000000	0.000000	622.750000	1018.550000	0.000000	790.000000	0.000000	0	1	0	0	1	1	0	0	0	2.553344	3.079614		2.833213		3.912023	3	0
3	4	31	0	5	39.000000	2	5	0.000000	0	2	1	1	1	1	4.900000	26.000000	41.550000	10.000000	36.400000	19.650000	95.950000	111.700000	25.000000	142.900000	0	1	1	1	1	1	1	1	1	1.589235	3.258097	3.726898	2.302585	3.594569	3.663562	4	1
3	53	64	1	10	54.000000	2	20	0.000000	1	2	1	1	1	1	9.650000	39.250000	51.150000	53.500000	74.800000	483.550000	2053.200000	2658.050000	2675.000000	3817.550000	1	1	1	1	1	1	1	1	1	2.266958	3.669951	3.934762	3.979682	4.314818	3.988984	4	0
3	1	59	0	4	9.000000	1	4	1.000000	0	1	1	0	1	0	3.800000	26.500000	0.000000	20.500000	0.000000	3.800000	26.500000	0.000000	20.500000	0.000000	0	0	0	0	1	1	1	0	0	1.335001	3.277145		3.020425		2.197225	3	0
3	19	30	1	10	33.000000	4	1	0.000000	0	3	1	1	0	0	4.050000	22.250000	31.800000	0.000000	0.000000	79.450000	396.350000	543.850000	0.000000	0.000000	0	1	1	1	0	1	1	1	1	1.398717	3.102342	3.459466			3.496508	4	0
2	33	30	0	11	28.000000	1	9	0.000000	0	1	0	0	0	0	7.400000	0.000000	0.000000	0.000000	0.000000	246.550000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	1	0	0	2.001480					3.332205	1	0
3	42	36	1	14	44.000000	2	11	0.000000	0	3	1	0	0	1	7.000000	26.500000	0.000000	0.000000	26.100000	321.950000	1161.300000	0.000000	0.000000	1173.450000	0	0	1	0	1	1	1	1	0	1.945910	3.277145			3.261935	3.784190	3	0
1	60	32	0	12	34.000000	4	4	0.000000	1	2	0	0	1	0	23.950000	0.000000	0.000000	10.000000	0.000000	1513.000000	0.000000	0.000000	615.000000	0.000000	1	0	0	0	0	0	0	0	0	3.175968			2.302585		3.526361	2	0
2	57	51	1	7	68.000000	4	18	0.000000	1	3	1	0	1	0	16.050000	18.750000	0.000000	8.250000	0.000000	930.400000	1096.000000	0.000000	365.000000	0.000000	1	0	0	0	1	1	1	1	0	2.775709	2.931194		2.110213		4.219508	3	0
1	64	39	0	5	37.000000	1	9	0.000000	0	1	0	0	1	0	10.200000	0.000000	0.000000	17.500000	0.000000	640.750000	0.000000	0.000000	1020.000000	0.000000	0	0	0	0	0	0	0	0	0	2.322388			2.862201		3.610918	1	0
2	28	20	1	1	18.000000	3	0	0.000000	0	3	0	1	0	1	7.700000	0.000000	38.900000	0.000000	32.000000	190.050000	0.000000	1041.100000	0.000000	873.300000	1	1	1	1	0	1	0	1	1	2.041220		3.660994		3.465736	2.890372	4	0
1	29	35	1	10	55.000000	2	7	0.000000	0	4	1	0	1	0	15.650000	21.750000	0.000000	30.750000	0.000000	477.950000	612.550000	0.000000	855.000000	0.000000	0	0	0	0	0	1	1	1	0	2.750471	3.079614		3.425890		4.007333	3	1
1	46	31	1	12	21.000000	1	5	0.000000	0	5	0	0	1	0	8.950000	0.000000	0.000000	9.250000	0.000000	369.950000	0.000000	0.000000	415.000000	0.000000	0	0	0	0	0	1	1	1	0	2.191654			2.224624		3.044522	3	0
1	22	41	1	9	29.000000	3	11	0.000000	0	4	0	0	0	0	12.750000	0.000000	0.000000	0.000000	0.000000	274.850000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.545531					3.367296	1	1
2	10	56	0	26	9.000000	2	6	1.000000	0	2	0	0	0	0	3.200000	0.000000	0.000000	0.000000	0.000000	36.900000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	1	0	1.163151					2.197225	1	0
3	50	41	0	16	138.000000	2	18	0.000000	1	1	1	1	1	0	12.350000	19.750000	27.850000	14.500000	0.000000	585.050000	937.850000	1359.050000	690.000000	0.000000	1	0	0	0	0	0	0	0	1	2.513656	2.983153	3.326833	2.674149		4.927254	2	1
1	55	65	0	34	28.000000	4	12	1.000000	1	1	1	0	1	1	18.600000	46.250000	0.000000	14.750000	41.200000	1007.300000	2610.550000	0.000000	835.000000	2163.500000	0	1	1	0	1	1	1	1	0	2.923162	3.834061		2.691243	3.718438	3.332205	4	0
2	15	54	0	7	62.000000	1	11	0.000000	0	1	0	0	0	0	3.150000	0.000000	0.000000	0.000000	0.000000	54.250000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	1	0	0	0	0	1.147402					4.127134	1	0
1	31	32	1	13	37.000000	3	8	0.000000	1	3	1	0	1	1	4.600000	19.750000	0.000000	8.750000	56.450000	140.550000	593.750000	0.000000	290.000000	1771.100000	1	1	1	1	1	1	1	1	0	1.526056	2.983153		2.169054	4.033355	3.610918	4	0
3	5	44	0	5	83.000000	1	16	0.000000	1	1	0	1	0	0	4.650000	0.000000	25.250000	0.000000	0.000000	12.300000	0.000000	90.500000	0.000000	0.000000	1	0	0	0	0	1	0	0	0	1.536867		3.228826			4.418841	2	1
2	69	63	0	28	168.000000	1	43	0.000000	1	2	1	0	1	0	14.500000	44.250000	0.000000	18.250000	0.000000	1020.300000	3097.250000	0.000000	1230.000000	0.000000	0	0	0	0	1	1	1	1	0	2.674149	3.789855		2.904165		5.123964	3	0
2	26	27	1	4	33.000000	4	1	0.000000	0	6	1	1	1	1	5.850000	25.500000	42.450000	13.250000	34.150000	114.550000	656.850000	1089.700000	310.000000	810.200000	1	1	1	1	1	1	1	1	1	1.766442	3.238678	3.748327	2.583998	3.530763	3.496508	4	1
3	10	33	1	2	66.000000	3	9	0.000000	1	4	1	0	1	0	7.100000	21.250000	0.000000	25.250000	0.000000	59.300000	241.800000	0.000000	220.000000	0.000000	0	0	0	1	1	0	1	0	0	1.960095	3.056357		3.228826		4.189655	1	1
1	26	30	0	9	18.000000	4	1	0.000000	0	3	1	0	1	0	7.250000	25.500000	0.000000	32.500000	0.000000	171.850000	688.350000	0.000000	840.000000	0.000000	0	1	1	0	1	1	1	1	0	1.981001	3.238678		3.481240		2.890372	4	1
3	25	30	0	0	20.000000	1	4	0.000000	1	1	1	0	1	0	8.550000	21.750000	0.000000	15.500000	0.000000	215.950000	522.150000	0.000000	370.000000	0.000000	0	0	0	0	1	1	0	1	0	2.145931	3.079614		2.740840		2.995732	3	0
3	30	23	1	4	19.000000	3	1	0.000000	0	4	0	1	1	0	7.900000	0.000000	35.200000	27.500000	0.000000	253.050000	0.000000	1087.550000	840.000000	0.000000	1	0	0	1	0	0	0	0	1	2.066863		3.561046	3.314186		2.944439	2	0
1	21	39	1	7	25.000000	2	1	0.000000	0	4	1	0	1	1	8.500000	27.000000	0.000000	20.000000	31.250000	175.300000	582.000000	0.000000	440.000000	646.900000	0	0	0	0	1	1	1	1	0	2.140066	3.295837		2.995732	3.442019	3.218876	3	0
1	71	46	0	27	119.000000	5	7	0.000000	1	1	0	1	1	1	42.850000	0.000000	70.050000	15.000000	111.950000	3080.850000	0.000000	5028.650000	1020.000000	7856.850000	1	1	1	1	0	0	1	1	1	3.757706		4.249209	2.708050	4.718052	4.779123	4	0
3	11	48	1	5	323.000000	4	25	0.000000	0	4	1	0	1	1	5.250000	30.000000	0.000000	21.750000	25.750000	48.500000	293.850000	0.000000	205.000000	223.250000	0	0	0	1	1	1	1	1	0	1.658228	3.401197		3.079614	3.248435	5.777652	3	1
